ime,spol,leto_rojstva,leto_smrti,nominacija,oskar,stevilo,prvi_film
Sandra Bullock,F,1964,,Glavna,False,1,The Blind Side
Sandra Bullock,F,1964,,Glavna,True,1,The Blind Side
Sandra Bullock,F,1964,,Stranska,False,0,The Blind Side
Sandra Bullock,F,1964,,Stranska,True,0,The Blind Side
Sandra Hüller,F,1978,,Glavna,False,1,Anatomy of a Fall
Sandra Hüller,F,1978,,Glavna,True,0,Anatomy of a Fall
Sandra Hüller,F,1978,,Stranska,False,0,Anatomy of a Fall
Sandra Hüller,F,1978,,Stranska,True,0,Anatomy of a Fall
Sandy Dennis,F,1937,1992.0,Glavna,False,0,Who's Afraid of Virginia Woolf?
Sandy Dennis,F,1937,1992.0,Glavna,True,0,Who's Afraid of Virginia Woolf?
Sandy Dennis,F,1937,1992.0,Stranska,False,0,Who's Afraid of Virginia Woolf?
Sandy Dennis,F,1937,1992.0,Stranska,True,1,Who's Afraid of Virginia Woolf?
Saoirse Ronan,F,1994,,Glavna,False,3,Atonement
Saoirse Ronan,F,1994,,Glavna,True,0,Atonement
Saoirse Ronan,F,1994,,Stranska,False,1,Atonement
Saoirse Ronan,F,1994,,Stranska,True,0,Atonement
Sara Allgood,F,1880,1950.0,Glavna,False,0,How Green Was My Valley
Sara Allgood,F,1880,1950.0,Glavna,True,0,How Green Was My Valley
Sara Allgood,F,1880,1950.0,Stranska,False,1,How Green Was My Valley
Sara Allgood,F,1880,1950.0,Stranska,True,0,How Green Was My Valley
Sarah Miles,F,1941,,Glavna,False,1,Ryan's Daughter
Sarah Miles,F,1941,,Glavna,True,0,Ryan's Daughter
Sarah Miles,F,1941,,Stranska,False,0,Ryan's Daughter
Sarah Miles,F,1941,,Stranska,True,0,Ryan's Daughter
Scarlett Johansson,F,1984,,Glavna,False,1,Marriage Story
Scarlett Johansson,F,1984,,Glavna,True,0,Marriage Story
Scarlett Johansson,F,1984,,Stranska,False,1,Marriage Story
Scarlett Johansson,F,1984,,Stranska,True,0,Marriage Story
Sean Connery,M,1930,2020.0,Glavna,False,0,The Untouchables
Sean Connery,M,1930,2020.0,Glavna,True,0,The Untouchables
Sean Connery,M,1930,2020.0,Stranska,False,0,The Untouchables
Sean Connery,M,1930,2020.0,Stranska,True,1,The Untouchables
Sean Penn,M,1960,,Glavna,False,3,Mystic River
Sean Penn,M,1960,,Glavna,True,2,Mystic River
Sean Penn,M,1960,,Stranska,False,0,Mystic River
Sean Penn,M,1960,,Stranska,True,0,Mystic River
Sessue Hayakawa,M,1889,1973.0,Glavna,False,0,The Bridge on the River Kwai
Sessue Hayakawa,M,1889,1973.0,Glavna,True,0,The Bridge on the River Kwai
Sessue Hayakawa,M,1889,1973.0,Stranska,False,1,The Bridge on the River Kwai
Sessue Hayakawa,M,1889,1973.0,Stranska,True,0,The Bridge on the River Kwai
Seymour Cassel,M,1935,2019.0,Glavna,False,0,Faces
Seymour Cassel,M,1935,2019.0,Glavna,True,0,Faces
Seymour Cassel,M,1935,2019.0,Stranska,False,1,Faces
Seymour Cassel,M,1935,2019.0,Stranska,True,0,Faces
Sharon Stone,F,1958,,Glavna,False,1,Casino
Sharon Stone,F,1958,,Glavna,True,0,Casino
Sharon Stone,F,1958,,Stranska,False,0,Casino
Sharon Stone,F,1958,,Stranska,True,0,Casino
Shelley Winters,F,1920,2006.0,Glavna,False,1,The Diary of Anne Frank
Shelley Winters,F,1920,2006.0,Glavna,True,0,The Diary of Anne Frank
Shelley Winters,F,1920,2006.0,Stranska,False,1,The Diary of Anne Frank
Shelley Winters,F,1920,2006.0,Stranska,True,2,The Diary of Anne Frank
Shirley Booth,F,1898,1992.0,Glavna,False,0,"Come Back, Little Sheba"
Shirley Booth,F,1898,1992.0,Glavna,True,1,"Come Back, Little Sheba"
Shirley Booth,F,1898,1992.0,Stranska,False,0,"Come Back, Little Sheba"
Shirley Booth,F,1898,1992.0,Stranska,True,0,"Come Back, Little Sheba"
Shirley Jones,F,1934,,Glavna,False,0,Elmer Gantry
Shirley Jones,F,1934,,Glavna,True,0,Elmer Gantry
Shirley Jones,F,1934,,Stranska,False,0,Elmer Gantry
Shirley Jones,F,1934,,Stranska,True,1,Elmer Gantry
Shirley Knight,F,1936,2020.0,Glavna,False,0,The Dark at the Top of the Stairs
Shirley Knight,F,1936,2020.0,Glavna,True,0,The Dark at the Top of the Stairs
Shirley Knight,F,1936,2020.0,Stranska,False,2,The Dark at the Top of the Stairs
Shirley Knight,F,1936,2020.0,Stranska,True,0,The Dark at the Top of the Stairs
Shirley MacLaine,F,1934,,Glavna,False,4,Terms of Endearment
Shirley MacLaine,F,1934,,Glavna,True,1,Terms of Endearment
Shirley MacLaine,F,1934,,Stranska,False,0,Terms of Endearment
Shirley MacLaine,F,1934,,Stranska,True,0,Terms of Endearment
Shohreh Aghdashloo,F,1952,,Glavna,False,0,House of Sand and Fog
Shohreh Aghdashloo,F,1952,,Glavna,True,0,House of Sand and Fog
Shohreh Aghdashloo,F,1952,,Stranska,False,1,House of Sand and Fog
Shohreh Aghdashloo,F,1952,,Stranska,True,0,House of Sand and Fog
Sidney Poitier,M,1927,2022.0,Glavna,False,1,Lilies of the Field
Sidney Poitier,M,1927,2022.0,Glavna,True,1,Lilies of the Field
Sidney Poitier,M,1927,2022.0,Stranska,False,0,Lilies of the Field
Sidney Poitier,M,1927,2022.0,Stranska,True,0,Lilies of the Field
Sigourney Weaver,F,1949,,Glavna,False,2,Aliens
Sigourney Weaver,F,1949,,Glavna,True,0,Aliens
Sigourney Weaver,F,1949,,Stranska,False,1,Aliens
Sigourney Weaver,F,1949,,Stranska,True,0,Aliens
Simone Signoret,F,1921,1985.0,Glavna,False,1,Room at the Top
Simone Signoret,F,1921,1985.0,Glavna,True,1,Room at the Top
Simone Signoret,F,1921,1985.0,Stranska,False,0,Room at the Top
Simone Signoret,F,1921,1985.0,Stranska,True,0,Room at the Top
Sissy Spacek,F,1949,,Glavna,False,5,Coal Miner's Daughter
Sissy Spacek,F,1949,,Glavna,True,1,Coal Miner's Daughter
Sissy Spacek,F,1949,,Stranska,False,0,Coal Miner's Daughter
Sissy Spacek,F,1949,,Stranska,True,0,Coal Miner's Daughter
Sondra Locke,F,1944,2018.0,Glavna,False,0,The Heart Is a Lonely Hunter
Sondra Locke,F,1944,2018.0,Glavna,True,0,The Heart Is a Lonely Hunter
Sondra Locke,F,1944,2018.0,Stranska,False,1,The Heart Is a Lonely Hunter
Sondra Locke,F,1944,2018.0,Stranska,True,0,The Heart Is a Lonely Hunter
Sophia Loren,F,1934,,Glavna,False,1,Two Women
Sophia Loren,F,1934,,Glavna,True,1,Two Women
Sophia Loren,F,1934,,Stranska,False,0,Two Women
Sophia Loren,F,1934,,Stranska,True,0,Two Women
Sophie Okonedo,F,1968,,Glavna,False,0,Hotel Rwanda
Sophie Okonedo,F,1968,,Glavna,True,0,Hotel Rwanda
Sophie Okonedo,F,1968,,Stranska,False,1,Hotel Rwanda
Sophie Okonedo,F,1968,,Stranska,True,0,Hotel Rwanda
Spencer Tracy,M,1900,1967.0,Glavna,False,7,Captains Courageous
Spencer Tracy,M,1900,1967.0,Glavna,True,2,Captains Courageous
Spencer Tracy,M,1900,1967.0,Stranska,False,0,Captains Courageous
Spencer Tracy,M,1900,1967.0,Stranska,True,0,Captains Courageous
Spring Byington,F,1886,1971.0,Glavna,False,0,You Can't Take It with You
Spring Byington,F,1886,1971.0,Glavna,True,0,You Can't Take It with You
Spring Byington,F,1886,1971.0,Stranska,False,1,You Can't Take It with You
Spring Byington,F,1886,1971.0,Stranska,True,0,You Can't Take It with You
Stanley Holloway,M,1890,1982.0,Glavna,False,0,My Fair Lady
Stanley Holloway,M,1890,1982.0,Glavna,True,0,My Fair Lady
Stanley Holloway,M,1890,1982.0,Stranska,False,1,My Fair Lady
Stanley Holloway,M,1890,1982.0,Stranska,True,0,My Fair Lady
Stanley Tucci,M,1960,,Glavna,False,0,The Lovely Bones
Stanley Tucci,M,1960,,Glavna,True,0,The Lovely Bones
Stanley Tucci,M,1960,,Stranska,False,1,The Lovely Bones
Stanley Tucci,M,1960,,Stranska,True,0,The Lovely Bones
Stephanie Hsu,F,1990,,Glavna,False,0,Everything Everywhere All at Once
Stephanie Hsu,F,1990,,Glavna,True,0,Everything Everywhere All at Once
Stephanie Hsu,F,1990,,Stranska,False,1,Everything Everywhere All at Once
Stephanie Hsu,F,1990,,Stranska,True,0,Everything Everywhere All at Once
Stephen Rea,M,1946,,Glavna,False,1,The Crying Game
Stephen Rea,M,1946,,Glavna,True,0,The Crying Game
Stephen Rea,M,1946,,Stranska,False,0,The Crying Game
Stephen Rea,M,1946,,Stranska,True,0,The Crying Game
Sterling K. Brown,M,1976,,Glavna,False,0,American Fiction
Sterling K. Brown,M,1976,,Glavna,True,0,American Fiction
Sterling K. Brown,M,1976,,Stranska,False,1,American Fiction
Sterling K. Brown,M,1976,,Stranska,True,0,American Fiction
Steve Carell,M,1962,,Glavna,False,1,Foxcatcher
Steve Carell,M,1962,,Glavna,True,0,Foxcatcher
Steve Carell,M,1962,,Stranska,False,0,Foxcatcher
Steve Carell,M,1962,,Stranska,True,0,Foxcatcher
Steve McQueen,M,1930,1980.0,Glavna,False,1,The Sand Pebbles
Steve McQueen,M,1930,1980.0,Glavna,True,0,The Sand Pebbles
Steve McQueen,M,1930,1980.0,Stranska,False,0,The Sand Pebbles
Steve McQueen,M,1930,1980.0,Stranska,True,0,The Sand Pebbles
Steven Yeun,M,1983,,Glavna,False,1,Minari
Steven Yeun,M,1983,,Glavna,True,0,Minari
Steven Yeun,M,1983,,Stranska,False,0,Minari
Steven Yeun,M,1983,,Stranska,True,0,Minari
Stockard Channing,F,1944,,Glavna,False,1,Six Degrees of Separation
Stockard Channing,F,1944,,Glavna,True,0,Six Degrees of Separation
Stockard Channing,F,1944,,Stranska,False,0,Six Degrees of Separation
Stockard Channing,F,1944,,Stranska,True,0,Six Degrees of Separation
Stuart Erwin,M,1903,1967.0,Glavna,False,0,Pigskin Parade
Stuart Erwin,M,1903,1967.0,Glavna,True,0,Pigskin Parade
Stuart Erwin,M,1903,1967.0,Stranska,False,1,Pigskin Parade
Stuart Erwin,M,1903,1967.0,Stranska,True,0,Pigskin Parade
Stuart Whitman,M,1928,2020.0,Glavna,False,1,The Mark
Stuart Whitman,M,1928,2020.0,Glavna,True,0,The Mark
Stuart Whitman,M,1928,2020.0,Stranska,False,0,The Mark
Stuart Whitman,M,1928,2020.0,Stranska,True,0,The Mark
Susan Hayward,F,1917,1975.0,Glavna,False,4,I Want to Live!
Susan Hayward,F,1917,1975.0,Glavna,True,1,I Want to Live!
Susan Hayward,F,1917,1975.0,Stranska,False,0,I Want to Live!
Susan Hayward,F,1917,1975.0,Stranska,True,0,I Want to Live!
Susan Kohner,F,1936,,Glavna,False,0,Imitation of Life
Susan Kohner,F,1936,,Glavna,True,0,Imitation of Life
Susan Kohner,F,1936,,Stranska,False,1,Imitation of Life
Susan Kohner,F,1936,,Stranska,True,0,Imitation of Life
Susan Peters,F,1921,1952.0,Glavna,False,0,Random Harvest
Susan Peters,F,1921,1952.0,Glavna,True,0,Random Harvest
Susan Peters,F,1921,1952.0,Stranska,False,1,Random Harvest
Susan Peters,F,1921,1952.0,Stranska,True,0,Random Harvest
Susan Sarandon,F,1946,,Glavna,False,4,Dead Man Walking
Susan Sarandon,F,1946,,Glavna,True,1,Dead Man Walking
Susan Sarandon,F,1946,,Stranska,False,0,Dead Man Walking
Susan Sarandon,F,1946,,Stranska,True,0,Dead Man Walking
Susan Tyrrell,F,1945,2012.0,Glavna,False,0,Fat City
Susan Tyrrell,F,1945,2012.0,Glavna,True,0,Fat City
Susan Tyrrell,F,1945,2012.0,Stranska,False,1,Fat City
Susan Tyrrell,F,1945,2012.0,Stranska,True,0,Fat City
Susannah York,F,1939,2011.0,Glavna,False,0,"They Shoot Horses, Don't They?"
Susannah York,F,1939,2011.0,Glavna,True,0,"They Shoot Horses, Don't They?"
Susannah York,F,1939,2011.0,Stranska,False,1,"They Shoot Horses, Don't They?"
Susannah York,F,1939,2011.0,Stranska,True,0,"They Shoot Horses, Don't They?"
Sydney Greenstreet,M,1879,1954.0,Glavna,False,0,The Maltese Falcon
Sydney Greenstreet,M,1879,1954.0,Glavna,True,0,The Maltese Falcon
Sydney Greenstreet,M,1879,1954.0,Stranska,False,1,The Maltese Falcon
Sydney Greenstreet,M,1879,1954.0,Stranska,True,0,The Maltese Falcon
Sylvester Stallone,M,1946,,Glavna,False,1,Rocky
Sylvester Stallone,M,1946,,Glavna,True,0,Rocky
Sylvester Stallone,M,1946,,Stranska,False,1,Rocky
Sylvester Stallone,M,1946,,Stranska,True,0,Rocky
Sylvia Miles,F,1924,2019.0,Glavna,False,0,Midnight Cowboy
Sylvia Miles,F,1924,2019.0,Glavna,True,0,Midnight Cowboy
Sylvia Miles,F,1924,2019.0,Stranska,False,2,Midnight Cowboy
Sylvia Miles,F,1924,2019.0,Stranska,True,0,Midnight Cowboy
Sylvia Sidney,F,1910,1999.0,Glavna,False,0,"Summer Wishes, Winter Dreams"
Sylvia Sidney,F,1910,1999.0,Glavna,True,0,"Summer Wishes, Winter Dreams"
Sylvia Sidney,F,1910,1999.0,Stranska,False,1,"Summer Wishes, Winter Dreams"
Sylvia Sidney,F,1910,1999.0,Stranska,True,0,"Summer Wishes, Winter Dreams"
Talia Shire,F,1946,,Glavna,False,1,The Godfather Part II
Talia Shire,F,1946,,Glavna,True,0,The Godfather Part II
Talia Shire,F,1946,,Stranska,False,1,The Godfather Part II
Talia Shire,F,1946,,Stranska,True,0,The Godfather Part II
Taraji P. Henson,F,1970,,Glavna,False,0,The Curious Case of Benjamin Button
Taraji P. Henson,F,1970,,Glavna,True,0,The Curious Case of Benjamin Button
Taraji P. Henson,F,1970,,Stranska,False,1,The Curious Case of Benjamin Button
Taraji P. Henson,F,1970,,Stranska,True,0,The Curious Case of Benjamin Button
Tatum O'Neal,F,1963,,Glavna,False,0,Paper Moon
Tatum O'Neal,F,1963,,Glavna,True,0,Paper Moon
Tatum O'Neal,F,1963,,Stranska,False,0,Paper Moon
Tatum O'Neal,F,1963,,Stranska,True,1,Paper Moon
Telly Savalas,M,1922,1994.0,Glavna,False,0,Birdman of Alcatraz
Telly Savalas,M,1922,1994.0,Glavna,True,0,Birdman of Alcatraz
Telly Savalas,M,1922,1994.0,Stranska,False,1,Birdman of Alcatraz
Telly Savalas,M,1922,1994.0,Stranska,True,0,Birdman of Alcatraz
Terence Stamp,M,1938,,Glavna,False,0,Billy Budd
Terence Stamp,M,1938,,Glavna,True,0,Billy Budd
Terence Stamp,M,1938,,Stranska,False,1,Billy Budd
Terence Stamp,M,1938,,Stranska,True,0,Billy Budd
Teresa Wright,F,1918,2005.0,Glavna,False,1,Mrs. Miniver
Teresa Wright,F,1918,2005.0,Glavna,True,0,Mrs. Miniver
Teresa Wright,F,1918,2005.0,Stranska,False,1,Mrs. Miniver
Teresa Wright,F,1918,2005.0,Stranska,True,1,Mrs. Miniver
Teri Garr,F,1944,2024.0,Glavna,False,0,Tootsie
Teri Garr,F,1944,2024.0,Glavna,True,0,Tootsie
Teri Garr,F,1944,2024.0,Stranska,False,1,Tootsie
Teri Garr,F,1944,2024.0,Stranska,True,0,Tootsie
Terrence Howard,M,1969,,Glavna,False,1,Hustle & Flow
Terrence Howard,M,1969,,Glavna,True,0,Hustle & Flow
Terrence Howard,M,1969,,Stranska,False,0,Hustle & Flow
Terrence Howard,M,1969,,Stranska,True,0,Hustle & Flow
Terry Moore,F,1929,,Glavna,False,0,"Come Back, Little Sheba"
Terry Moore,F,1929,,Glavna,True,0,"Come Back, Little Sheba"
Terry Moore,F,1929,,Stranska,False,1,"Come Back, Little Sheba"
Terry Moore,F,1929,,Stranska,True,0,"Come Back, Little Sheba"
Tess Harper,F,1950,,Glavna,False,0,Crimes of the Heart
Tess Harper,F,1950,,Glavna,True,0,Crimes of the Heart
Tess Harper,F,1950,,Stranska,False,1,Crimes of the Heart
Tess Harper,F,1950,,Stranska,True,0,Crimes of the Heart
Thelma Ritter,F,1902,1969.0,Glavna,False,0,All About Eve
Thelma Ritter,F,1902,1969.0,Glavna,True,0,All About Eve
Thelma Ritter,F,1902,1969.0,Stranska,False,6,All About Eve
Thelma Ritter,F,1902,1969.0,Stranska,True,0,All About Eve
Theodore Bikel,M,1924,2015.0,Glavna,False,0,The Defiant Ones
Theodore Bikel,M,1924,2015.0,Glavna,True,0,The Defiant Ones
Theodore Bikel,M,1924,2015.0,Stranska,False,1,The Defiant Ones
Theodore Bikel,M,1924,2015.0,Stranska,True,0,The Defiant Ones
Thomas Gomez,M,1905,1971.0,Glavna,False,0,Ride the Pink Horse
Thomas Gomez,M,1905,1971.0,Glavna,True,0,Ride the Pink Horse
Thomas Gomez,M,1905,1971.0,Stranska,False,1,Ride the Pink Horse
Thomas Gomez,M,1905,1971.0,Stranska,True,0,Ride the Pink Horse
Thomas Haden Church,M,1960,,Glavna,False,0,Sideways
Thomas Haden Church,M,1960,,Glavna,True,0,Sideways
Thomas Haden Church,M,1960,,Stranska,False,1,Sideways
Thomas Haden Church,M,1960,,Stranska,True,0,Sideways
Thomas Mitchell,M,1892,1962.0,Glavna,False,0,Stagecoach
Thomas Mitchell,M,1892,1962.0,Glavna,True,0,Stagecoach
Thomas Mitchell,M,1892,1962.0,Stranska,False,1,Stagecoach
Thomas Mitchell,M,1892,1962.0,Stranska,True,1,Stagecoach
Tilda Swinton,F,1960,,Glavna,False,0,Michael Clayton
Tilda Swinton,F,1960,,Glavna,True,0,Michael Clayton
Tilda Swinton,F,1960,,Stranska,False,0,Michael Clayton
Tilda Swinton,F,1960,,Stranska,True,1,Michael Clayton
Tim Robbins,M,1958,,Glavna,False,0,Mystic River
Tim Robbins,M,1958,,Glavna,True,0,Mystic River
Tim Robbins,M,1958,,Stranska,False,0,Mystic River
Tim Robbins,M,1958,,Stranska,True,1,Mystic River
Tim Roth,M,1961,,Glavna,False,0,Rob Roy
Tim Roth,M,1961,,Glavna,True,0,Rob Roy
Tim Roth,M,1961,,Stranska,False,1,Rob Roy
Tim Roth,M,1961,,Stranska,True,0,Rob Roy
Timothy Hutton,M,1960,,Glavna,False,0,Ordinary People
Timothy Hutton,M,1960,,Glavna,True,0,Ordinary People
Timothy Hutton,M,1960,,Stranska,False,0,Ordinary People
Timothy Hutton,M,1960,,Stranska,True,1,Ordinary People
Timothée Chalamet,M,1995,,Glavna,False,1,Call Me by Your Name
Timothée Chalamet,M,1995,,Glavna,True,0,Call Me by Your Name
Timothée Chalamet,M,1995,,Stranska,False,0,Call Me by Your Name
Timothée Chalamet,M,1995,,Stranska,True,0,Call Me by Your Name
Tom Berenger,M,1949,,Glavna,False,0,Platoon
Tom Berenger,M,1949,,Glavna,True,0,Platoon
Tom Berenger,M,1949,,Stranska,False,1,Platoon
Tom Berenger,M,1949,,Stranska,True,0,Platoon
Tom Conti,M,1941,,Glavna,False,1,"Reuben, Reuben"
Tom Conti,M,1941,,Glavna,True,0,"Reuben, Reuben"
Tom Conti,M,1941,,Stranska,False,0,"Reuben, Reuben"
Tom Conti,M,1941,,Stranska,True,0,"Reuben, Reuben"
Tom Courtenay,M,1937,,Glavna,False,1,The Dresser
Tom Courtenay,M,1937,,Glavna,True,0,The Dresser
Tom Courtenay,M,1937,,Stranska,False,1,The Dresser
Tom Courtenay,M,1937,,Stranska,True,0,The Dresser
Tom Cruise,M,1962,,Glavna,False,2,Born on the Fourth of July
Tom Cruise,M,1962,,Glavna,True,0,Born on the Fourth of July
Tom Cruise,M,1962,,Stranska,False,1,Born on the Fourth of July
Tom Cruise,M,1962,,Stranska,True,0,Born on the Fourth of July
Tom Hanks,M,1956,,Glavna,False,3,Philadelphia
Tom Hanks,M,1956,,Glavna,True,2,Philadelphia
Tom Hanks,M,1956,,Stranska,False,1,Philadelphia
Tom Hanks,M,1956,,Stranska,True,0,Philadelphia
Tom Hardy,M,1977,,Glavna,False,0,The Revenant
Tom Hardy,M,1977,,Glavna,True,0,The Revenant
Tom Hardy,M,1977,,Stranska,False,1,The Revenant
Tom Hardy,M,1977,,Stranska,True,0,The Revenant
Tom Hulce,M,1953,,Glavna,False,1,Amadeus
Tom Hulce,M,1953,,Glavna,True,0,Amadeus
Tom Hulce,M,1953,,Stranska,False,0,Amadeus
Tom Hulce,M,1953,,Stranska,True,0,Amadeus
Tom Tully,M,1908,1982.0,Glavna,False,0,The Caine Mutiny
Tom Tully,M,1908,1982.0,Glavna,True,0,The Caine Mutiny
Tom Tully,M,1908,1982.0,Stranska,False,1,The Caine Mutiny
Tom Tully,M,1908,1982.0,Stranska,True,0,The Caine Mutiny
Tom Wilkinson,M,1948,2023.0,Glavna,False,1,In the Bedroom
Tom Wilkinson,M,1948,2023.0,Glavna,True,0,In the Bedroom
Tom Wilkinson,M,1948,2023.0,Stranska,False,1,In the Bedroom
Tom Wilkinson,M,1948,2023.0,Stranska,True,0,In the Bedroom
Tommy Lee Jones,M,1946,,Glavna,False,1,The Fugitive
Tommy Lee Jones,M,1946,,Glavna,True,0,The Fugitive
Tommy Lee Jones,M,1946,,Stranska,False,2,The Fugitive
Tommy Lee Jones,M,1946,,Stranska,True,1,The Fugitive
Toni Collette,F,1972,,Glavna,False,0,The Sixth Sense
Toni Collette,F,1972,,Glavna,True,0,The Sixth Sense
Toni Collette,F,1972,,Stranska,False,1,The Sixth Sense
Toni Collette,F,1972,,Stranska,True,0,The Sixth Sense
Tony Curtis,M,1925,2010.0,Glavna,False,1,The Defiant Ones
Tony Curtis,M,1925,2010.0,Glavna,True,0,The Defiant Ones
Tony Curtis,M,1925,2010.0,Stranska,False,0,The Defiant Ones
Tony Curtis,M,1925,2010.0,Stranska,True,0,The Defiant Ones
Topol,M,1935,2023.0,Glavna,False,1,Fiddler on the Roof
Topol,M,1935,2023.0,Glavna,True,0,Fiddler on the Roof
Topol,M,1935,2023.0,Stranska,False,0,Fiddler on the Roof
Topol,M,1935,2023.0,Stranska,True,0,Fiddler on the Roof
Trevor Howard,M,1913,1988.0,Glavna,False,1,Sons and Lovers
Trevor Howard,M,1913,1988.0,Glavna,True,0,Sons and Lovers
Trevor Howard,M,1913,1988.0,Stranska,False,0,Sons and Lovers
Trevor Howard,M,1913,1988.0,Stranska,True,0,Sons and Lovers
Troy Kotsur,M,1968,,Glavna,False,0,CODA
Troy Kotsur,M,1968,,Glavna,True,0,CODA
Troy Kotsur,M,1968,,Stranska,False,0,CODA
Troy Kotsur,M,1968,,Stranska,True,1,CODA
Tuesday Weld,F,1943,,Glavna,False,0,Looking for Mr. Goodbar
Tuesday Weld,F,1943,,Glavna,True,0,Looking for Mr. Goodbar
Tuesday Weld,F,1943,,Stranska,False,1,Looking for Mr. Goodbar
Tuesday Weld,F,1943,,Stranska,True,0,Looking for Mr. Goodbar
Uma Thurman,F,1970,,Glavna,False,0,Pulp Fiction
Uma Thurman,F,1970,,Glavna,True,0,Pulp Fiction
Uma Thurman,F,1970,,Stranska,False,1,Pulp Fiction
Uma Thurman,F,1970,,Stranska,True,0,Pulp Fiction
Una Merkel,F,1903,1986.0,Glavna,False,0,Summer and Smoke
Una Merkel,F,1903,1986.0,Glavna,True,0,Summer and Smoke
Una Merkel,F,1903,1986.0,Stranska,False,1,Summer and Smoke
Una Merkel,F,1903,1986.0,Stranska,True,0,Summer and Smoke
Valentina Cortese,F,1923,2019.0,Glavna,False,0,Day for Night
Valentina Cortese,F,1923,2019.0,Glavna,True,0,Day for Night
Valentina Cortese,F,1923,2019.0,Stranska,False,1,Day for Night
Valentina Cortese,F,1923,2019.0,Stranska,True,0,Day for Night
Valerie Perrine,F,1943,,Glavna,False,1,Lenny
Valerie Perrine,F,1943,,Glavna,True,0,Lenny
Valerie Perrine,F,1943,,Stranska,False,0,Lenny
Valerie Perrine,F,1943,,Stranska,True,0,Lenny
Van Heflin,M,1908,1971.0,Glavna,False,0,Johnny Eager
Van Heflin,M,1908,1971.0,Glavna,True,0,Johnny Eager
Van Heflin,M,1908,1971.0,Stranska,False,0,Johnny Eager
Van Heflin,M,1908,1971.0,Stranska,True,1,Johnny Eager
Vanessa Kirby,F,1988,,Glavna,False,1,Pieces of a Woman
Vanessa Kirby,F,1988,,Glavna,True,0,Pieces of a Woman
Vanessa Kirby,F,1988,,Stranska,False,0,Pieces of a Woman
Vanessa Kirby,F,1988,,Stranska,True,0,Pieces of a Woman
Vanessa Redgrave,F,1937,,Glavna,False,4,Julia
Vanessa Redgrave,F,1937,,Glavna,True,0,Julia
Vanessa Redgrave,F,1937,,Stranska,False,1,Julia
Vanessa Redgrave,F,1937,,Stranska,True,1,Julia
Vera Farmiga,F,1973,,Glavna,False,0,Up in the Air
Vera Farmiga,F,1973,,Glavna,True,0,Up in the Air
Vera Farmiga,F,1973,,Stranska,False,1,Up in the Air
Vera Farmiga,F,1973,,Stranska,True,0,Up in the Air
Victor Buono,M,1938,1982.0,Glavna,False,0,What Ever Happened to Baby Jane?
Victor Buono,M,1938,1982.0,Glavna,True,0,What Ever Happened to Baby Jane?
Victor Buono,M,1938,1982.0,Stranska,False,1,What Ever Happened to Baby Jane?
Victor Buono,M,1938,1982.0,Stranska,True,0,What Ever Happened to Baby Jane?
Victor McLaglen,M,1886,1959.0,Glavna,False,0,The Informer
Victor McLaglen,M,1886,1959.0,Glavna,True,1,The Informer
Victor McLaglen,M,1886,1959.0,Stranska,False,1,The Informer
Victor McLaglen,M,1886,1959.0,Stranska,True,0,The Informer
Viggo Mortensen,M,1958,,Glavna,False,3,Eastern Promises
Viggo Mortensen,M,1958,,Glavna,True,0,Eastern Promises
Viggo Mortensen,M,1958,,Stranska,False,0,Eastern Promises
Viggo Mortensen,M,1958,,Stranska,True,0,Eastern Promises
Vincent Gardenia,M,1920,1992.0,Glavna,False,0,Bang the Drum Slowly
